"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
9257.32304844958,1076.91826781651,17437.7278290827,-3253.52644061229,21768.1725375115
9285.45944313747,1085.06170095157,17485.8571853234,-3255.96664201414,21826.8855282891
9320.77033893223,1100.41627647594,17541.1244013885,-3251.17630430344,21892.7169821679
9413.06324527864,1172.80593947146,17653.3205510858,-3189.32278189762,22015.4492724549
9601.03180603689,1340.91887189739,17861.1447401764,-3031.72078419313,22233.7843962669
9885.87454882154,1605.97826550506,18165.770832138,-2777.13406303332,22548.8831606764
9995.72773571265,1696.10404875201,18295.3514226733,-2697.4513364581,22688.9068078834
9951.39758518329,1632.12930472929,18270.6658656373,-2771.82530010672,22674.6204704733
9898.04295427315,1559.19089335308,18236.8950151932,-2855.13073863678,22651.2166471831
9711.07565863139,1352.72291448552,18069.4284027773,-3071.92175563637,22494.0730728992
9372.90313095639,995.111624862806,17750.69463705,-3439.82330424654,22185.6295661593
9023.58616169076,626.429693729802,17420.7426296517,-3818.75642696434,21865.9287503459
8781.50305613063,365.041570770256,17197.964541491,-4090.36400882418,21653.3701210854
8690.53955846702,254.833489598675,17126.2456273354,-4210.7595571264,21591.8386740604
8671.63010222539,216.731503607638,17126.5287008431,-4259.02145465279,21602.2816591036
8693.31182897834,219.25736621485,17167.3662917418,-4266.63609398281,21653.2597519395
8769.66663596416,276.498620479961,17262.8346514484,-4219.51294333949,21758.8462152678
8970.46955698494,458.206187517917,17482.732926452,-4047.91384609343,21988.8529600633
9305.14403789622,773.818331818573,17836.4697439739,-3742.39269324361,22352.6807690361
9501.53576123486,951.152438384077,18051.9190840856,-3575.14707959791,22578.2186020676
9534.72469504537,965.307602760897,18104.1417873298,-3571.06778412193,22640.5171742127
9493.60087389389,905.148607674695,18082.0531401131,-3641.30339160693,22628.5051393947
9451.68260572753,844.21147868612,18059.1537327689,-3712.30849735417,22615.6737088092
9465.09294478828,838.603344626277,18091.5825449503,-3727.98440293584,22658.1702925124
9502.38780596355,856.891347266359,18147.8842646607,-3719.75802342746,22724.5336353546
9520.3769079051,855.882524977946,18184.8712908323,-3730.82373931209,22771.5775551223
9543.77235260476,860.290630155825,18227.2540750537,-3736.46692452438,22824.0116297339
9622.31528635627,919.867934415719,18324.7626382968,-3686.92941805889,22931.5599907714
9794.78625913578,1073.38678560562,18516.1857326659,-3543.44321401202,23133.0157322836
10062.626413317,1322.31029902632,18802.9425276077,-3304.533565318,23429.786391952
10154.3648698951,1395.15209949601,18913.5776402941,-3241.69505033915,23550.4247901293
10091.3377463421,1313.27539997989,18869.4000927042,-3333.55011262272,23516.2256053068
10019.3504277431,1222.46742549769,18816.2334299886,-3434.32114050685,23473.0219959931
9814.55114565494,998.901604916702,18630.2006863932,-3667.82136647375,23296.9236577836
9460.14174578264,625.764364966455,18294.5191265988,-4050.87252610653,22971.1560176718
9096.99981782584,243.950056061825,17950.0495795899,-4442.57139640362,22636.5710320553
8844.30513351405,-27.3690728141573,17715.9793398423,-4723.74971068341,22412.3599777115
8746.69146247297,-143.553032362142,17636.9359573081,-4849.7641871502,22343.1471120961
8725.75107170877,-183.012072156409,17634.514215574,-4899.0264075755,22350.528550993
8750.55504288735,-176.684837739862,17677.7949235146,-4902.48016677551,22403.5902525502
8835.56622781371,-110.09879727561,17781.231252903,-4845.64780861397,22516.7802642414
9050.7645016308,86.7062453524104,18014.8227579092,-4658.57955442241,22760.108557684
9405.58596327161,423.182934105826,18387.9889924374,-4331.81400183009,23142.9859283733
9627.68850941641,626.963406895133,18628.4136119377,-4137.73264879553,23393.1096676284
9691.76387759868,672.7578809729,18710.7698742245,-4101.61549549382,23485.1432506912
9686.12171784797,648.851035510274,18723.3924001857,-4135.19108152777,23507.4345172237
9683.52406797839,628.02002077842,18739.0281151784,-4165.67425657467,23532.7223925315
9739.18540069997,665.461480433325,18812.9093209666,-4137.87781510965,23616.2486165096
9820.63062521366,728.707764061257,18912.5534863661,-4084.26546884437,23725.5267192717
9883.55096466901,773.443815432151,18993.6581139059,-4049.15559811166,23816.2575274497
9951.49103774909,823.211873241251,19079.7702022569,-4009.00722410574,23911.9892996039
10073.0159655528,926.583707039077,19219.4482240666,-3915.2450577984,24061.276988904
10285.7624278704,1121.18440149951,19450.3404542412,-3730.25015259956,24301.7750083403
10590.0991152165,1407.4002490071,19772.7979814259,-3453.62689825763,24633.8251286906
10713.5903449026,1512.77795950797,19914.4027302972,-3357.83790560264,24785.0185954078
10676.7468314145,1457.8520140743,19895.6416487547,-3422.33611229162,24775.8297751207
10624.7140080731,1387.74915796706,19861.6788581792,-3502.00466592487,24751.4326820711
10433.165000953,1178.16610604885,19688.1638958571,-3721.13436448975,24587.4643663957
10085.0234924369,812.012113664323,19358.0348712094,-4096.82358985424,24266.870574728
9721.0903371981,430.105181351859,19012.0754930443,-4488.24526500724,23930.4259394034
9460.66690659286,151.74127567301,18769.5925375127,-4776.10628451268,23697.4400976984
9348.69659277279,21.8721171304696,18675.5210684151,-4915.45051910511,23612.8437046507
9307.252447349,-37.4288612529872,18651.933755951,-4984.20433385463,23598.7092285526
9306.03502676764,-56.4673837764803,18668.5374373118,-5012.67677788607,23624.7468314213
9360.25842125519,-20.0169515935122,18740.5337941039,-4985.63478362627,23706.1516261366
9540.74544191712,142.729403647489,18938.7614801867,-4832.27976937098,23913.7706532052
9857.83502301665,442.12925698363,19273.5407890497,-4542.24429225347,24257.9143382868
10040.1156964383,606.74880439544,19473.4825884811,-4386.97398020652,24467.205373083
10063.2066192761,612.226769886171,19514.1864686661,-4390.81975113092,24517.2329896832
10016.3129888895,547.745642970769,19484.8803348082,-4464.61113631837,24497.2371140974
9973.03532722003,486.921004934016,19459.149649506,-4534.72458254937,24480.7952369894
9989.34869275692,485.710719866498,19492.9866656473,-4545.21132789815,24523.908713412
10033.4448402714,512.312910470469,19554.5767700724,-4527.86987868342,24594.7595592263
10061.5776116808,522.974041887916,19600.1811814736,-4526.45767479209,24649.6128981536
10097.7449645103,541.687921706147,19653.8020073144,-4516.98310548138,24712.473034502
10190.8562598523,617.368014161953,19764.3445055427,-4450.53053444102,24832.2430541457
10378.7882774714,787.877468315068,19969.6990866278,-4289.24402827053,25046.8205832134
10662.0547238381,1053.7442124282,20270.365235248,-4032.58813014516,25356.6975778214
10768.2821404848,1142.57532101051,20393.9889599591,-3952.96607077542,25489.530351745
10717.9752139595,1074.89583607412,20361.0545918449,-4029.84203261737,25465.7924605364
10656.2208249689,995.772632074824,20316.669017863,-4118.1597318847,25430.6013818225
10458.596868044,780.804553742835,20136.3891823452,-4342.30923348165,25259.5029695697
10107.9100585754,412.78334194291,19803.0367752079,-4719.50672357861,24935.3268407295
9744.8356740953,32.4001641127652,19457.2711840778,-5109.05262312998,24598.7239713206
9488.55144324372,-241.172388767516,19218.275275255,-5391.77706086858,24368.879947356
9383.88644407,-363.096597098094,19130.8694852381,-5522.83774263406,24290.6106307741
9352.8126380159,-411.398933198645,19117.0242092304,-5580.26031162948,24285.8855876613
9364.9430001067,-416.470782365162,19146.3567825786,-5594.43846136548,24324.3244615789
9435.41434978341,-363.161344315204,19233.990043882,-5550.21399054924,24421.0426901161
9634.97621277907,-180.734014973856,19450.686440532,-5376.85713541845,24646.8095609766
9973.8893315413,141.092305506234,19806.6863575764,-5064.07601956932,25011.8546826519
10180.6484114896,330.793256939269,20030.5035660398,-4883.4050959094,25244.7019188885
10230.7514399811,363.887903602066,20097.6149763601,-4859.31414271462,25320.8170226768
10213.243342877,329.401308171124,20097.085377583,-4902.7886122433,25329.2752979974
10201.5144105531,300.739822772626,20102.2889983336,-4940.41364979212,25343.4424708983
10251.2704650841,333.593833991963,20168.9470961763,-4916.50703983023,25419.0479699985
10330.3686111256,395.82712191519,20264.910100336,-4863.20146851211,25523.9386907633
10394.6595359769,443.283262743496,20346.0358092104,-4824.65712402458,25613.9761959785
10467.670265396,499.484702255695,20435.8558285364,-4777.3539850833,25712.6945158754
10597.7762832486,612.80973670554,20582.7428297916,-4672.91226664617,25868.4648331433
10822.2665346382,820.532612449402,20824.0004568271,-4474.06550340367,26118.5985726801
11141.0258885806,1122.54987405189,21159.5019031093,-4180.91097012886,26462.96274729
11281.0275418735,1245.81376115659,21316.2413225905,-4066.50752122552,26628.5626049726
11262.1177223553,1210.18765753943,21314.0477871711,-4110.98269111285,26635.2181358234
11228.7411994509,1160.09470848733,21297.3876904144,-4169.92478163121,26627.4071805329
11055.8726582798,970.527462045946,21141.2178545137,-4368.33178867304,26480.0771052327
10725.7770833541,623.734508955837,20827.8196577523,-4723.96379983614,26175.5179665443
10378.6709875783,259.946023800372,20497.3959513563,-5096.58340848128,25853.9253836379
10133.3756067944,-2.02282822305278,20268.7740418119,-5367.37866301614,25634.129876605
10034.4819044579,-117.573343073476,20186.5371519893,-5491.74676178134,25560.7105706972
10003.8541267967,-164.839742419876,20172.5479960133,-5547.82111539949,25555.5293689929
10011.1351628408,-174.182711983931,20196.4530376656,-5565.96430195149,25588.2346276331
10071.6313275043,-130.281267352002,20273.5439223607,-5530.84757145972,25674.1102264684
10256.3976608472,37.9088936044354,20474.88642809,-5371.4323061132,25884.2276278077
10576.1273892525,341.102758357811,20811.1520201472,-5076.99199881462,26229.2467773197
10759.8604325447,508.324305906466,21011.3965591829,-4918.51110912927,26438.2319742187
10783.7338483454,515.733528571544,21051.7341681194,-4919.81750383947,26487.2852005304
10737.5027664602,453.069028532866,21021.9365043875,-4991.18132996189,26466.1868628822
10695.3132300622,394.494834720645,20996.1316254037,-5058.42903748174,26449.0554976061
10713.6450504052,396.478088377367,21030.8120124331,-5065.10019225538,26492.3902930658
10761.1197475636,427.648547630373,21094.5909474968,-5042.56067519356,26564.8001703207
10794.3158071332,444.57911621339,21144.0524980531,-5034.24053742197,26622.8721516884
10837.4263955454,471.459207199832,21203.393583891,-5015.9523527748,26690.8051438656
10939.4095878043,557.249597876405,21321.5695777323,-4938.73391346339,26817.5530890721
11138.035624729,739.705676609805,21536.3655728483,-4764.83769353438,27040.9089429925
11433.5565739866,1019.08939474224,21848.023753231,-4493.99650954402,27361.1096575172
11553.191434361,1122.59759882402,21983.7852698979,-4399.0252416261,27505.4081103481
11516.9093294391,1070.21343628544,21963.6052225927,-4459.93331857611,27493.7519774542
11469.1593008945,1006.36223836498,21931.9563634241,-4532.30796070175,27470.6265624908
11284.8114726483,805.928183676273,21763.6947616204,-4741.25754928451,27310.8804945812
10945.9321726541,450.958589696718,21440.9057556115,-5104.74483038523,26996.6091756935
10592.4640414176,81.4061242798834,21103.5219585553,-5482.811827993,26667.7399108282
10342.9012332436,-184.243757554419,20870.0462240416,-5756.97769221139,26442.7801586986
10241.4783833647,-301.751360319977,20784.7081270493,-5883.00004881763,26365.956815547
10209.6988114311,-349.613675880246,20769.0112987425,-5939.37605458065,26358.773677443
10216.8639115622,-358.533811987245,20792.2616351117,-5956.81120039914,26390.5390235236
10277.9800748901,-313.491428894235,20869.4515786744,-5920.27776257583,26476.237912356
10463.8630624744,-143.680455556963,21071.4065805058,-5758.9747996508,26686.7009245996
10785.0424566161,161.45131234252,21408.6336008897,-5462.33813193365,27032.4230451659
10970.4802673616,330.852935892754,21610.1075988305,-5301.42555310008,27242.3860878234
10996.3260313117,340.699391848315,21651.952670775,-5300.04861919155,27292.7006818149
10952.4366843929,280.835542650568,21624.0378261352,-5368.36885908374,27273.2422278695
10913.1426530826,225.613638043013,21600.6716681222,-5432.02247049386,27258.307776659
10935.1785981184,231.760791673138,21638.5964045637,-5434.28633496262,27304.6435311994
10987.4744955612,268.219748834181,21706.7292422883,-5406.21094757349,27381.1599386959
11026.9501534689,291.909560352387,21761.9907465853,-5390.8776583544,27444.7779652921
11078.1493887553,327.374674794029,21828.9241027166,-5363.74168436256,27520.0404618731
11190.3651600294,423.914318818159,21956.8160012407,-5275.5004808336,27656.2308008925
11401.661513418,619.581043233768,22183.7419836023,-5088.10758221215,27891.4306090482
11712.519085915,914.866907068674,22510.1712647614,-4801.06488301094,28226.103054841
11850.2985365498,1037.11197926532,22663.4850938344,-4687.04321402114,28387.6402871208
11835.0057746261,1006.33528067688,22663.6762685754,-4726.01661355452,28396.0281628068
11811.0085469624,966.880095796105,22655.1369981287,-4773.65474669138,28395.6718406162
11652.9699803607,793.420252186213,22512.5197085351,-4955.27812122766,28261.218081949
11342.6222196229,467.665652868587,22217.5787863772,-5289.18860822943,27974.4330474752
11019.4514410858,129.107149158413,21909.7957330133,-5635.89288159742,27674.7957637691
10801.3842793955,-104.342788704163,21707.1113474952,-5877.485969275,27480.254528066
10731.9939526983,-189.112514025488,21653.100419422,-5970.39705644533,27434.3849618419
10732.0508644903,-204.438739831703,21668.5404688123,-5993.86662339392,27457.9683523745
10770.0786666249,-181.809077235288,21721.966410485,-5979.38824348714,27519.5455767369
10860.2909350043,-107.003310055541,21827.5851800641,-5912.73818539327,27633.3200554018
11072.7270093053,90.0022518461756,22055.4517667643,-5723.90104333868,27869.3550619492
11417.1881517997,419.02505052824,22415.3512530712,-5403.05081020344,28237.4271138029
11621.9865942575,608.360196607198,22635.6129919077,-5221.90143876206,28465.874627277
11662.7283413954,633.634791396606,22691.8218913943,-5204.81465983732,28530.2713426282
11628.8566557866,584.278320736077,22673.4349908371,-5262.36828055172,28520.0815921249
11594.4364917559,534.376205729459,22654.4967777824,-5320.46604534313,28509.339028855
11616.0973747361,540.551517655495,22691.6432318167,-5322.48829955553,28554.6830490277
11662.8297611503,571.809452784293,22753.8500695162,-5299.42204411515,28625.0815664157
11691.7776496533,585.297042029304,22798.2582572774,-5294.11864292784,28677.6739422345
11727.8636823355,605.942577830079,22849.784786841,-5281.64681243978,28737.3741771108
11820.8983896546,683.568814366668,22958.2279649426,-5212.17732762324,28853.9741069325
12009.5801236845,856.869852494432,23162.2903948746,-5047.01833808198,29066.178585451
12295.1134108471,1127.06887731395,23463.1579443801,-4784.9367814076,29375.1636031017
12405.6413346802,1222.296667386,23588.9860019745,-4697.80839290073,29509.0910622612
12361.9772536738,1163.38712216955,23560.5673851781,-4764.78839937019,29488.7429067179
12309.2869793464,1095.48959608581,23523.0843626071,-4840.73615825584,29459.3101169487
12122.9886267635,894.039433139955,23351.9378203871,-5050.20720510279,29296.1844586299
11785.4948687333,541.433548168779,23029.5561892979,-5410.8129668404,28981.8027043071
11436.8703624379,177.745993268863,22695.994731607,-5782.47441800479,28656.2151428806
11195.4957002945,-78.6528314726565,22469.6442320617,-6046.82655400245,28437.8179545915
11105.2572450407,-183.875859282467,22394.390349364,-6159.98193536608,28370.4964254476
11087.0884095297,-216.995775567024,22391.1725946264,-6201.01647572574,28375.1932947851
11109.5238159709,-209.489475637727,22428.5371075796,-6201.41316740014,28420.460799342
11186.6415807939,-147.274369596813,22520.5575311845,-6147.08705238043,28520.3702139682
11388.2120090441,39.4015055756772,22737.0225125126,-5968.29587732849,28744.7198954167
11723.6532348171,359.967630102328,23087.3388395319,-5655.60415574483,29102.910625379
11920.8054350145,542.242469832494,23299.3684001965,-5481.20491491697,29322.815784946
11954.7432637445,561.31520761655,23348.1713198724,-5470.00128094297,29379.4878084319
11914.3519890612,506.051596408623,23322.6523817137,-5533.13783153862,29361.841809661
11873.1460025943,449.979410336273,23296.3125948522,-5597.07970830992,29343.3717134984
11887.2455238042,449.20643233392,23325.2846152745,-5605.72571182166,29380.21675943
11925.2048614714,472.295368248246,23378.1143546945,-5590.50869108876,29440.9184140316
11943.8334133065,476.053353536528,23411.6134730764,-5594.62270821856,29482.2895348315
11967.8442114223,485.194510626725,23450.493912218,-5593.35306360513,29529.0414864498
12046.9804648616,549.470476548817,23544.4904531744,-5536.94365871151,29630.9045884347
12220.0257279892,707.658404548411,23732.39305143,-5386.62072883997,29826.6721848184
12488.4248419099,961.220038734946,24015.6296450849,-5140.9135819709,30117.7632657907
12580.7110364871,1038.67668846101,24122.7453845131,-5071.30721908895,30232.7292920631
12518.2246481792,961.389678954962,24075.0596174034,-5156.42920418212,30192.8785005405
12446.7750966069,875.154539206427,24018.3956540074,-5250.49136151669,30144.0415547305
12242.5141942621,656.142718767846,23828.8856697563,-5477.31184630825,29962.3402348324
11888.6466878146,287.54724176166,23489.7461338675,-5853.70383997616,29630.9972156053
11526.0522180424,-89.7390722447726,23141.8435083296,-6238.76754652336,29290.8719826082
11273.9116536133,-356.540960345043,22904.3642675716,-6513.3306705542,29061.1539777807
11176.8588726664,-468.219519301301,22821.9372646342,-6632.75164870439,28986.4693940373
11156.4852973019,-503.185088810638,22816.1556834144,-6675.44175330999,28988.4123479138
11181.8603097503,-492.375681373986,22856.0963008746,-6672.34291140643,29036.063530907
11267.4443610787,-421.323213529988,22956.2119356874,-6608.98299918683,29143.8717213442
11483.2144190863,-220.065928908401,23186.4947670809,-6415.40831272503,29381.8371508976
11838.6033897729,120.841973885636,23556.3648056602,-6082.16622421641,29759.3730037622
12061.2659223318,329.035105555331,23793.4967391083,-5881.63273069361,30004.1645753572
12125.8906770284,379.21646753893,23872.5648865178,-5839.09723896005,30090.8785930168
12120.7846002069,359.673493326711,23881.8957070871,-5866.28264500645,30107.8518454203
12118.7075685126,343.177743758397,23894.2373932667,-5890.41120275408,30127.8263397792
12174.8725604091,384.928196157565,23964.8169246607,-5856.29134663526,30206.0364674535
12256.8037310496,452.454702997624,24061.1527591016,-5796.39020819739,30309.9976702966
12320.1923090678,501.443493819355,24138.9411243163,-5755.02420425964,30395.4088223953
12388.5836445656,555.437971822752,24221.7293173084,-5708.65096224962,30485.8182513808
12510.5442340645,663.00976736329,24358.0787007657,-5608.69613412434,30629.7846022533
12723.7126542308,861.788347508915,24585.6369609528,-5417.53507514592,30864.9603836076
13028.4598609049,1152.15843448173,24904.7612873281,-5134.77577560996,31191.6954974198
13152.35263353,1261.67303848879,25043.0322285712,-5032.87251430274,31337.5777813628
13115.9041678281,1210.86402729181,25020.9443083645,-5091.28353908182,31323.0918747381
13064.2622261523,1144.86458599455,24983.65986631,-5164.88338157302,31293.4078338776
12873.1019579633,939.368466651433,24806.8354492751,-5377.96844210376,31124.1723580303
12525.3486375599,577.289732546256,24473.4075425735,-5747.63059214306,30798.3278672628
12161.8041892885,199.443897660063,24124.164480917,-6133.04712379185,30456.6555023689
11901.7704809226,-74.8712893374341,23878.4122511826,-6414.92246890216,30218.4634307473
11790.1908182973,-200.705849193258,23781.0874857879,-6548.30311552713,30128.6847521218
11749.1376148835,-255.986950933693,23754.2621807008,-6611.11601168031,30109.3912414474
11748.3103045887,-271.020009957158,23767.6406191346,-6633.66913982759,30130.289749005
11802.9214684377,-230.582588050964,23836.4255249263,-6600.73484367624,30206.5777805515
11983.7921416992,-63.8660811568188,24031.4503645552,-6441.51109985331,30409.0953832517
12301.2593492865,239.481278065503,24363.0374205074,-6145.63833684908,30748.157035422
12483.9097167369,408.028504893255,24559.7909285805,-5984.55686169492,30952.3762951687
12507.3606282016,417.408434514969,24597.3128218882,-5982.62565991715,30997.3469163203
12460.8157571056,356.806783464992,24564.8247307461,-6050.66852078517,30972.3000349963
12417.8744439861,299.834769697731,24535.9141182746,-6115.06793881975,30950.816826792
12434.5109744365,302.453045042423,24566.5689038306,-6119.8704794703,30988.8924283433
12478.916773944,332.858036594656,24624.9755112933,-6096.87706794979,31054.7106158377
12507.3458019126,347.297829091653,24667.3937747336,-6089.84272938174,31104.534333207
12543.7965525069,369.767597480974,24717.8255075327,-6074.77404590588,31162.3671509196
12637.1792874412,449.18083876594,24825.1777361165,-6002.75580786043,31277.1143827428
12825.3719733449,623.404697230808,25027.3392494591,-5835.92659996455,31486.6705466544
13108.8896957934,892.965553410617,25324.8138381761,-5573.75406249266,31791.5334540794
13215.3604645519,985.475975868803,25445.244953235,-5488.63380095993,31919.3547300638
13165.2904187759,921.458312133373,25409.1225254185,-5560.03488764416,31890.615725196
13103.7677770147,845.984920894512,25361.5506331348,-5642.89335955737,31850.4289135867
12906.3715699089,634.651554381117,25178.0915854367,-5861.60461259666,31674.3477524145
12555.9093778682,270.253940115697,24841.5648156207,-6233.37919377886,31345.1979495152
12193.0570245982,-106.519375629385,24492.6334248258,-6617.52182191168,31003.6358711081
11936.9924422569,-376.494480184159,24250.4793646979,-6894.86071211348,30768.8455966272
11832.544570484,-494.835473026305,24159.9246139943,-7020.55627899341,30685.6454199615
11801.6849145403,-539.56952890819,24142.9393579887,-7072.63499854487,30676.0048276254
11814.0257204075,-541.087823133576,24169.1392639485,-7081.48985719083,30709.5412980058
11884.7028673057,-484.24325883571,24253.648993447,-7031.96781980108,30801.3735544124
12084.4648030707,-298.297669388725,24467.2272755301,-6853.33616229354,31022.2657684349
12423.5711343417,27.0248605733905,24820.11740811,-6535.31033598373,31382.4526046671
12630.5154531038,220.202700687178,25040.8282055205,-6349.42002945968,31610.4509356673
12680.7947309307,256.749707020464,25104.839754841,-6320.14244854223,31681.7319104037
12663.4530408718,225.69406257441,25101.2120191693,-6358.4578219137,31685.3639036574
12651.8800347797,200.438291967625,25103.3217775918,-6390.95681052473,31694.7168800841
12701.7811448932,236.67546242137,25166.8868273651,-6361.95289279904,31765.5151825855
12781.0133505739,302.267908047423,25259.7587931003,-6303.58089999121,31865.607601139
12845.4274753945,353.060752973086,25337.7941978159,-6259.99872507821,31950.8536758672
12918.5509221713,412.57772798051,25424.5241163621,-6207.68458113529,32044.7864254779
13048.7597562186,529.197168141756,25568.3223442954,-6098.2589315532,32195.7784439904
13273.3436596457,740.196956751028,25806.4903625404,-5894.45013895317,32441.1374582446
13592.1883366468,1045.47220384622,26138.9044694474,-5596.35811414445,32780.7347874381
13732.2678557441,1171.98014319078,26292.5555682974,-5477.03453514649,32941.5702466347
13713.4292915849,1139.58168357038,26287.2768995994,-5516.61116982319,32943.469752993
13680.1181784037,1092.70497968102,26267.5313771264,-5570.6690636505,32930.9054204579
13507.3098351466,906.339774129345,26108.2798961639,-5764.21083859706,32778.8305088903
13177.2697112968,562.73834115138,25791.8010814422,-6114.99119498138,32469.5306175749
12830.214591229,202.128518031679,25458.3006644264,-6482.77644446197,32143.20562692
12584.9657784534,-56.6732493116815,25226.6048062186,-6748.7527125746,31918.6842694815
12486.1141044199,-169.069843740337,25141.2980525802,-6868.31955473844,31840.5477635783
12455.5235013267,-213.196057026833,25124.2430596801,-6919.61108723693,31830.6580898902
12462.836391524,-219.412323519176,25145.0851065671,-6932.98925666286,31858.6620397108
12523.3585091726,-172.401019319879,25219.1180376651,-6893.13014507225,31939.8471634174
12708.1442442388,-1.11641126344512,25417.404899741,-6728.99260193314,32145.2810904107
13027.8861512268,305.151690141767,25750.6206123118,-6429.85710235548,32485.6294048091
13211.6235032906,475.429678972669,25947.8173276086,-6266.70407003393,32689.9510766152
13235.4927798216,485.872634305797,25985.1129253373,-6263.36857981333,32734.3541394564
13189.2486375029,426.221845868095,25952.2754291377,-6330.11641800601,32708.6136930118
13147.036779368,370.637621678436,25923.4359370575,-6392.77954518075,32686.8531039167
13165.3368270608,375.589334336764,25955.0843197848,-6394.89401425382,32725.5676683753
13212.7702680426,409.705181860125,26015.835354225,-6367.82807485453,32793.3686109397
13245.9157077144,429.559268042534,26062.2721473863,-6355.01000619567,32846.8414216246
13288.9665698993,459.34199624792,26118.5911435506,-6332.25100384771,32910.1841436462
13390.8813009568,548.014040770009,26233.7485611436,-6250.58921411995,33032.3518160336
13589.4305966132,733.334052391825,26445.5271408346,-6072.27236243706,33251.1335556635
13884.8670281719,1015.56267350307,26754.1713828408,-5797.03553383436,33566.7695901783
14004.4101101301,1121.9014222653,26886.9187979948,-5697.68673683489,33706.506957095
13968.0294579755,1072.33136049795,26863.727555453,-5754.2388502973,33690.2977662482
13920.1745487733,1011.28268075296,26829.0664167937,-5822.27189027428,33662.6209878209
13735.7158579257,813.637335054556,26657.7943807968,-6026.89782938483,33498.3295452362
13396.7199605027,461.446423334941,26331.9934976705,-6386.07375973993,33179.5136807453
13043.1296273558,94.6609121818528,25991.5983425298,-6759.84437619111,32846.1036309027
12793.4390225098,-168.232115243829,25755.1101602634,-7029.72634396041,32616.60438898
12691.8826748806,-282.993986047344,25666.7593358085,-7151.47879646321,32535.2441462244
12659.9636941191,-328.121831921819,25648.0492201601,-7203.59899315247,32523.5263813908
12666.9831795961,-334.31822483448,25668.2845840268,-7216.79144948429,32550.7578086766
12727.9471668764,-286.565719181421,25742.4600529341,-7176.03267974492,32631.9270134976
12913.6710277021,-114.056860310855,25941.3989157151,-7010.51942033714,32837.8614757414
13234.6839495215,193.756057475328,26275.6118415676,-6709.6941625934,33179.0620616364
13419.9475693682,365.824085735345,26474.0710530011,-6544.61145856778,33384.5065973042
13445.6110973653,378.317283545719,26512.9049111849,-6539.09021241442,33430.3124071451
13401.5312099335,321.082460007936,26481.9799598592,-6603.28883847514,33406.3512583422
13362.0381559769,268.467777389093,26455.6085345648,-6662.84969172124,33386.9260036751
13383.8665092889,277.201657330206,26490.5313612475,-6661.04760726445,33428.7806258422
13435.9462517217,316.224595569989,26555.6679078735,-6628.93652365083,33500.8290270943
13475.1972855183,342.455920698942,26607.9386503376,-6609.59741596304,33559.9919869996
13526.1635999573,380.440190340787,26671.8870095737,-6578.48542571371,33630.8126256282
13638.138389062,479.475802780273,26796.8009753438,-6486.29939964852,33762.5761777726
13849.1859786273,677.617693936965,27020.7542633177,-6294.98937254754,33993.3613298022
14159.787308555,975.356251602485,27344.2183655075,-6004.05995520846,34323.6345723184
14297.3033423283,1100.03556192966,27494.571122727,-5886.1759957975,34480.7826804542
14281.7402743943,1071.67266079804,27491.8078879906,-5921.31471932736,34484.795268116
14257.4660987791,1034.615457154,27480.3167404043,-5965.13884925069,34480.071046809
14099.1441363443,863.536126454988,27334.7521462336,-6142.97152277007,34341.2597954586
13788.5066618986,540.148659096241,27036.8646647009,-6473.10842867415,34050.1217524713
13465.039911698,203.943172206946,26726.1366511891,-6816.05739542357,33746.1372188197
13246.6705092574,-27.1653658973592,26520.5063844121,-7053.90962459255,33547.2506431073
13176.9715944973,-109.605098404665,26463.5482873993,-7143.0939386058,33497.0371276004
13176.7134339841,-122.611623832565,26476.0384918008,-7162.84904076875,33516.2759087369
13214.4194959934,-97.6707753872142,26526.509767374,-7144.66568819462,33573.5046801814
13304.3031409399,-20.5637185789747,26629.1700004588,-7074.32214859351,33682.9284304733
13516.4034773936,178.735711411402,26854.0712433758,-6881.79910915393,33914.6060639412
13860.5215375607,510.041900437431,27211.001174684,-6557.27511502849,34278.3181901499
14064.9693400565,701.652692740532,27428.2859873725,-6372.45982543603,34502.398505549
14105.3527073804,729.19134033907,27481.5140744218,-6351.72076172822,34562.4261764891
14071.1147621248,682.089551256591,27460.1399729931,-6405.63225838925,34547.8617826389
14036.3203687869,634.429118279457,27438.2116192944,-6460.10356133776,34532.7442989116
14057.5990172611,642.834181868953,27472.3638526533,-6458.51336193131,34573.7113964535
14103.9411829583,676.307427589698,27531.5749383269,-6431.85251094035,34639.7348768569
14132.4909345369,691.995447163623,27572.9864219102,-6422.97308101383,34687.9549500876
14168.1710282522,714.825697288816,27621.5163592157,-6406.94512718953,34743.287183694
14260.7921433055,794.619021908722,27726.9652647023,-6333.94242463451,34855.5267112456
14449.0528035557,970.070450188909,27928.0351569225,-6165.27179416213,35063.3774012736
14734.1577176378,1242.4002192089,28225.9152160667,-5899.70477843089,35368.0202137065
14844.2501489511,1339.74142090744,28348.7588769947,-5809.113669948,35497.6139678501
14800.1436214339,1282.92469312254,28317.3625497453,-5872.65877132425,35472.9460141921
14747.0040870938,1217.10236597699,28276.9058082106,-5945.19496342701,35439.2031376146
14560.2497681509,1017.70703890375,28102.7924973981,-6151.28203598661,35271.7815722885
14222.2934055119,667.13840309202,27777.4484079318,-6508.52720591695,34953.1140169408
13873.199682609,305.469009625873,27440.930355592,-6876.85375725067,34623.2531224686
